symbol,description,bid_price,ask_price,last_price,high_price,low_price,close_price,total_volume,open_interest,volatility,money_intrinsic_value,expiration_year,multiplier,digits,open_price,bid_size,ask_size,last_size,net_change,strike_price,contract_type,underlying,expiration_month,deliverables,time_value,expiration_day,days_to_expiration,delta,gamma,theta,vega,rho,security_status,theoretical_option_value,underlying_price,uv_expiration_type,mark_price,quote_time,trade_time,exchange,exchange_name,last_trading_day,settlement_type,net_percent_change,mark_price_net_change,mark_price_percent_change,implied_yield,is_penny_pilot,option_root,week_52_high,week_52_low,indicative_ask_price,indicative_bid_price,indicative_quote_time,exercise_type,field_delayed,field_assetMainType,time_et
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1217.22299366,161.285,2025,100,2,165,162,154,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.73499695,31,0,1.0,0,0,0,0,Normal,161.27,271.285,W,161.375,1761933334429,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:34 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1217.22299366,161.37,2025,100,2,165,146,153,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.81999695,31,0,1.0,0,0,0,0,Normal,161.27,271.37,W,161.375,1761933337685,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:37 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1217.22299366,161.37,2025,100,2,165,174,174,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.81999695,31,0,1.0,0,0,0,0,Normal,161.27,271.37,W,161.375,1761933337853,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:37 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1217.22299366,161.37,2025,100,2,165,173,173,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.81999695,31,0,1.0,0,0,0,0,Normal,161.27,271.37,W,161.375,1761933339944,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:39 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1217.22299366,161.39,2025,100,2,165,174,174,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.83999695,31,0,1.0,0,0,0,0,Normal,161.27,271.39,W,161.375,1761933340244,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:40 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1217.22299366,161.43,2025,100,2,165,174,174,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.87999695,31,0,1.0,0,0,0,0,Normal,161.27,271.43,W,161.375,1761933341386,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:41 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1217.22299366,161.445,2025,100,2,165,174,174,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.89499695,31,0,1.0,0,0,0,0,Normal,161.27,271.445,W,161.375,1761933345238,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:45 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1217.22299366,161.5,2025,100,2,165,174,174,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.94999695,31,0,1.0,0,0,0,0,Normal,161.27,271.5,W,161.375,1761933346004,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:46 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1218.17051033,161.49,2025,100,2,165,173,173,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.93999695,31,0,1.0,0,0,0,0,Normal,161.485,271.49,W,161.375,1761933349873,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:49 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1218.17051033,161.47,2025,100,2,165,174,174,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.91999695,31,0,1.0,0,0,0,0,Normal,161.485,271.47,W,161.375,1761933350387,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:50 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1218.17051033,161.4601,2025,100,2,165,158,174,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.91009695,31,0,1.0,0,0,0,0,Normal,161.485,271.4601,W,161.375,1761933353855,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:53 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1218.17051033,161.45,2025,100,2,165,158,159,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.89999695,31,0,1.0,0,0,0,0,Normal,161.485,271.45,W,161.375,1761933355863,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:55 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1218.17051033,161.455,2025,100,2,165,158,147,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.90499695,31,0,1.0,0,0,0,0,Normal,161.485,271.455,W,161.375,1761933357099,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:57 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1218.17051033,161.396,2025,100,2,165,159,167,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.84599695,31,0,1.0,0,0,0,0,Normal,161.485,271.396,W,161.375,1761933357863,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:57 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1218.17051033,161.4,2025,100,2,165,158,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.84999695,31,0,1.0,0,0,0,0,Normal,161.485,271.4,W,161.375,1761933358815,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:55:58 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1218.17051033,161.4,2025,100,2,165,159,167,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.84999695,31,0,1.0,0,0,0,0,Normal,161.485,271.4,W,161.375,1761933360254,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:00 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1218.17051033,161.395,2025,100,2,165,158,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.84499695,31,0,1.0,0,0,0,0,Normal,161.485,271.395,W,161.375,1761933361254,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:01 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1218.17051033,161.39,2025,100,2,165,170,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.83999695,31,0,1.0,0,0,0,0,Normal,161.485,271.39,W,161.375,1761933363221,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:03 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1218.17051033,161.39,2025,100,2,165,170,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.83999695,31,0,1.0,0,0,0,0,Normal,161.485,271.39,W,161.375,1761933363730,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:03 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1220.10639046,161.35,2025,100,2,165,170,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.79999695,31,0,1.0,0,0,0,0,Normal,161.395,271.35,W,161.375,1761933367155,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:07 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1220.10639046,161.4,2025,100,2,165,169,165,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.84999695,31,0,1.0,0,0,0,0,Normal,161.395,271.4,W,161.375,1761933369409,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:09 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1220.10639046,161.4204,2025,100,2,165,170,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.87039695,31,0,1.0,0,0,0,0,Normal,161.395,271.4204,W,161.375,1761933369658,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:09 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.83603523,161.275,2025,100,2,165,125,123,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.72499695,31,0,0.99974945,1.291e-05,-0.00589994,5.686e-05,0.00053923,Normal,161.33089994,271.275,W,161.375,1761933380009,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:20 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.83603523,161.275,2025,100,2,165,169,165,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.72499695,31,0,0.99974945,1.291e-05,-0.00589994,5.686e-05,0.00053923,Normal,161.33089994,271.275,W,161.375,1761933380298,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:20 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.83603523,161.3,2025,100,2,165,170,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.74999695,31,0,0.99974945,1.291e-05,-0.00589994,5.686e-05,0.00053923,Normal,161.33089994,271.3,W,161.375,1761933382981,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:22 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.83603523,161.29,2025,100,2,165,170,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.73999695,31,0,0.99974945,1.291e-05,-0.00589994,5.686e-05,0.00053923,Normal,161.33089994,271.29,W,161.375,1761933384388,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:24 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.83603523,161.2931,2025,100,2,165,171,167,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.74309695,31,0,0.99974945,1.291e-05,-0.00589994,5.686e-05,0.00053923,Normal,161.33089994,271.2931,W,161.375,1761933388337,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:28 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.83603523,161.3,2025,100,2,165,170,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.74999695,31,0,0.99974945,1.291e-05,-0.00589994,5.686e-05,0.00053923,Normal,161.33089994,271.3,W,161.375,1761933388745,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:28 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.90945405,161.38,2025,100,2,165,170,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.82999695,31,0,1.0,0,0,0,0,Normal,161.345,271.38,W,161.375,1761933396443,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:36 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.90945405,161.37,2025,100,2,165,125,123,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.81999695,31,0,1.0,0,0,0,0,Normal,161.345,271.37,W,161.375,1761933400863,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:40 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.90945405,161.37,2025,100,2,165,170,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.81999695,31,0,1.0,0,0,0,0,Normal,161.345,271.37,W,161.375,1761933401038,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:41 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.90945405,161.31,2025,100,2,165,170,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.75999695,31,0,1.0,0,0,0,0,Normal,161.345,271.31,W,161.375,1761933402794,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:42 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.90945405,161.31,2025,100,2,165,171,167,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.75999695,31,0,1.0,0,0,0,0,Normal,161.345,271.31,W,161.375,1761933406511,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:46 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.90945405,161.31,2025,100,2,165,170,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.75999695,31,0,1.0,0,0,0,0,Normal,161.345,271.31,W,161.375,1761933407511,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:47 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.90945405,161.3,2025,100,2,165,169,165,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.74999695,31,0,1.0,0,0,0,0,Normal,161.345,271.3,W,161.375,1761933410216,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:50 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.64153475,161.285,2025,100,2,165,156,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.73499695,31,0,1.0,0,0,0,0,Normal,161.285,271.285,W,161.375,1761933410938,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:50 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.64153475,161.2751,2025,100,2,165,156,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.72509695,31,0,1.0,0,0,0,0,Normal,161.285,271.2751,W,161.375,1761933413423,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:53 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.64153475,161.305,2025,100,2,165,155,165,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.75499695,31,0,1.0,0,0,0,0,Normal,161.285,271.305,W,161.375,1761933414366,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:54 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.64153475,161.305,2025,100,2,165,156,166,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.75499695,31,0,1.0,0,0,0,0,Normal,161.285,271.305,W,161.375,1761933414475,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:54 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.64153475,161.35,2025,100,2,165,169,178,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.79999695,31,0,1.0,0,0,0,0,Normal,161.285,271.35,W,161.375,1761933417990,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:57 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.64153475,161.33,2025,100,2,165,170,179,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.77999695,31,0,1.0,0,0,0,0,Normal,161.285,271.33,W,161.375,1761933418203,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:56:58 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.64153475,161.3267,2025,100,2,165,165,174,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.77669695,31,0,1.0,0,0,0,0,Normal,161.285,271.3267,W,161.375,1761933421405,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:57:01 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1219.64153475,161.32,2025,100,2,165,170,179,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.76999695,31,0,1.0,0,0,0,0,Normal,161.285,271.32,W,161.375,1761933423397,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:57:03 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1222.14110013,161.37,2025,100,2,165,169,178,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.81999695,31,0,1.0,0,0,0,0,Normal,161.315,271.37,W,161.375,1761933429981,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:57:09 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1222.14110013,161.36,2025,100,2,165,170,179,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.80999695,31,0,1.0,0,0,0,0,Normal,161.315,271.36,W,161.375,1761933430170,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:57:10 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1222.14110013,161.36,2025,100,2,165,171,180,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.80999695,31,0,1.0,0,0,0,0,Normal,161.315,271.36,W,161.375,1761933431563,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:57:11 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1222.14110013,161.35,2025,100,2,165,170,179,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.79999695,31,0,1.0,0,0,0,0,Normal,161.315,271.35,W,161.375,1761933433475,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:57:13 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1222.14110013,161.35,2025,100,2,165,165,174,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.79999695,31,0,1.0,0,0,0,0,Normal,161.315,271.35,W,161.375,1761933438326,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:57:18 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1222.14110013,161.35,2025,100,2,165,170,179,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.79999695,31,0,1.0,0,0,0,0,Normal,161.315,271.35,W,161.375,1761933438547,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:57:18 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1222.21939333,161.31,2025,100,2,165,170,179,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.75999695,31,0,1.0,0,0,0,0,Normal,161.3325,271.31,W,161.375,1761933450856,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:57:30 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1222.18059259,161.36,2025,100,2,165,170,163,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.80999695,31,0,1.0,0,0,0,0,Normal,161.325,271.36,W,161.375,1761933460996,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:57:40 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1222.18059259,161.385,2025,100,2,165,156,163,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.83499695,31,0,1.0,0,0,0,0,Normal,161.325,271.385,W,161.375,1761933466003,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:57:46 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1222.26949029,161.35,2025,100,2,165,166,163,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.79999695,31,0,1.0,0,0,0,0,Normal,161.3505,271.35,W,161.375,1761933482028,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:58:02 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1222.26949029,161.285,2025,100,2,165,166,163,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.73499695,31,0,1.0,0,0,0,0,Normal,161.3505,271.285,W,161.375,1761933486251,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:58:06 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1224.3293278,161.26,2025,100,2,165,166,163,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.70999695,31,0,1.0,0,0,0,0,Normal,161.27,271.26,W,161.375,1761933492577,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:58:12 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1224.3293278,161.27,2025,100,2,165,166,163,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.71999695,31,0,1.0,0,0,0,0,Normal,161.27,271.27,W,161.375,1761933493612,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:58:13 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1224.3293278,161.295,2025,100,2,165,161,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.74499695,31,0,1.0,0,0,0,0,Normal,161.27,271.295,W,161.375,1761933497987,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 13:58:17 EDT
